group_id,society_id,song_id,PopName,phylogeny.glottocode,Priority.ranking.for.review,pairing.glottocode
14801kand1307kand1307,14801,9600,NA,kand1307,10,kand1307
25444tach1250tach1250,25444,9601,NA,tach1250,5,tach1250
62298tuar1240tuar1240,62298,9602,NA,tuar1240,10,tuar1240
62298tuar1240tuar1240,62298,9603,NA,tuar1240,10,tuar1240
11402Baining_Marabuqaqe1238bain1263,11402,9604,Baining_Marabu,qaqe1238,10,bain1263
26198Sulka_Watwatsulk1246sulk1246,26198,9605,Sulka_Watwat,sulk1246,10,sulk1246
21869mund1320mund1320,21869,9606,NA,mund1320,9,mund1320
28136Mamusi_Kisiluvilote1237mamu1254,28136,9607,Mamusi_Kisiluvi,lote1237,10,mamu1254
28136Mamusi_Kisiluvilote1237mamu1254,28136,9608,Mamusi_Kisiluvi,lote1237,10,mamu1254
27286kuan1248kuan1248,27286,9609,Tolai,kuan1248,10,mini1257
21220ment1249ment1249,21220,9610,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9611,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9612,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9613,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9614,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9615,NA,ment1249,3,ment1249
21220ment1249ment1249,21220,9616,NA,ment1249,3,ment1249
21385mina1268mina1268,21385,9617,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9618,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9619,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9620,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9621,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9622,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9623,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9624,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9625,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9626,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9627,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9628,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9629,NA,mina1268,1,mina1268
21385mina1268mina1268,21385,9630,NA,mina1268,1,mina1268
11859bata1293bata1293,11859,9631,NA,bata1293,10,bata1293
22617nias1242nias1242,22617,9632,NA,nias1242,9,nias1242
22617nias1242nias1242,22617,9633,NA,nias1242,9,nias1242
27116kema1243kema1243,27116,9634,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9635,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9636,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9637,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9638,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9639,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9640,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9641,NA,kema1243,10,kema1243
27116kema1243kema1243,27116,9642,NA,kema1243,10,kema1243
12923agob1245agob1245,12923,9643,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9644,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9645,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9646,NA,agob1245,10,agob1245
15978gizr1240gizr1240,15978,9647,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9648,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9649,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9650,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9651,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9652,NA,gizr1240,10,gizr1240
15978gizr1240gizr1240,15978,9653,NA,gizr1240,10,gizr1240
12260bine1240bine1240,12260,9654,NA,bine1240,7,bine1240
12260bine1240bine1240,12260,9655,NA,bine1240,7,bine1240
12260bine1240bine1240,12260,9656,NA,bine1240,7,bine1240
27116kema1243kema1243,27116,9659,NA,kema1243,10,kema1243
12923agob1245agob1245,12923,9660,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9661,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9662,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9663,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9664,NA,agob1245,10,agob1245
12923agob1245agob1245,12923,9665,NA,agob1245,10,agob1245
22380neha1247neha1247,22380,9666,NA,neha1247,10,neha1247
22380neha1247neha1247,22380,9667,NA,neha1247,10,neha1247
16473hali1244hali1244,16473,9668,NA,hali1244,10,hali1244
16429haho1237haho1237,16429,9669,NA,haho1237,10,haho1237
16429haho1237haho1237,16429,9670,NA,haho1237,10,haho1237
27132tinp1237tinp1237,27132,9671,NA,tinp1237,10,tinp1237
22215Nasioinaas1242nasi1247,22215,9672,Nasioi,naas1242,1,nasi1247
23755piva1237piva1237,23755,9673,NA,piva1237,10,piva1237
27404tora1259tora1259,27404,9674,NA,tora1259,10,tora1259
12698buin1247buin1247,12698,9675,NA,buin1247,1,buin1247
12698buin1247buin1247,12698,9676,NA,buin1247,1,buin1247
26461taku1257taku1257,26461,9677,NA,taku1257,10,taku1257
17474jeha1242jeha1242,17474,9678,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9679,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9680,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9681,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9682,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9683,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9684,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9685,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9686,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9687,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9688,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9689,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9690,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9691,NA,jeha1242,10,jeha1242
17474jeha1242jeha1242,17474,9692,NA,jeha1242,10,jeha1242
25163sema1265sema1265,25163,9693,NA,sema1265,10,sema1265
26808temi1246temi1246,26808,9694,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,9695,NA,temi1246,2,temi1246
26808temi1246temi1246,26808,9696,NA,temi1246,2,temi1246
17469jaku1244jaku1244,17469,9697,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9698,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9699,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9700,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9701,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9702,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9703,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9704,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9705,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9706,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9707,NA,jaku1244,9,jaku1244
17469jaku1244jaku1244,17469,9708,NA,jaku1244,9,jaku1244
62299sumb1243sumb1243,62299,9709,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9710,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9711,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9712,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9713,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9714,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9715,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9716,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9717,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9718,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9719,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9720,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9721,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9722,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9723,NA,sumb1243,10,sumb1243
62299sumb1243sumb1243,62299,9724,NA,sumb1243,10,sumb1243
22617nias1242nias1242,22617,9725,NA,nias1242,9,nias1242
22617nias1242nias1242,22617,9726,NA,nias1242,9,nias1242
22617nias1242nias1242,22617,9727,NA,nias1242,9,nias1242
22617nias1242nias1242,22617,9728,NA,nias1242,9,nias1242
22617nias1242nias1242,22617,9729,NA,nias1242,9,nias1242
10506Amiamis1246amis1246,10506,9730,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9731,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9732,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9733,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9734,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9735,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9736,Ami,amis1246,9,amis1246
28304bunu1267bunu1267,28304,9737,NA,bunu1267,9,bunu1267
28304bunu1267bunu1267,28304,9738,NA,bunu1267,9,bunu1267
28304bunu1267bunu1267,28304,9739,NA,bunu1267,9,bunu1267
28304bunu1267bunu1267,28304,9740,NA,bunu1267,9,bunu1267
28304bunu1267bunu1267,28304,9741,NA,bunu1267,9,bunu1267
28304bunu1267bunu1267,28304,9742,NA,bunu1267,9,bunu1267
23343paiw1248paiw1248,23343,9743,NA,paiw1248,9,paiw1248
23343paiw1248paiw1248,23343,9744,NA,paiw1248,9,paiw1248
23343paiw1248paiw1248,23343,9745,NA,paiw1248,9,paiw1248
24440ruka1240ruka1240,24440,9746,NA,ruka1240,10,ruka1240
15709garo1247garo1247,15709,9747,NA,garo1247,9,garo1247
15709garo1247garo1247,15709,9748,NA,garo1247,9,garo1247
15709garo1247garo1247,15709,9749,NA,garo1247,9,garo1247
15709garo1247garo1247,15709,9750,NA,garo1247,9,garo1247
15709garo1247garo1247,15709,9751,NA,garo1247,9,garo1247
15709garo1247garo1247,15709,9752,NA,garo1247,9,garo1247
23370pala1354pala1354,23370,9753,NA,pala1354,10,pala1354
23370pala1354pala1354,23370,9754,NA,pala1354,10,pala1354
23370pala1354pala1354,23370,9756,NA,pala1354,10,pala1354
26654Tatar_Kazantata1255tata1255,26654,9757,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9758,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9759,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9760,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9761,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9762,Tatar_Kazan,tata1255,5,tata1255
26654Tatar_Kazantata1255tata1255,26654,9763,Tatar_Kazan,tata1255,5,tata1255
16363Hungarian2hung1274hung1274,16363,9764,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9765,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9766,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9767,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9768,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9769,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9770,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9771,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9772,NA,hung1274,6,hung1274
16363Hungarian2hung1274hung1274,16363,9773,NA,hung1274,6,hung1274
10506Amiamis1246amis1246,10506,9774,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9775,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9776,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9777,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9778,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9779,Ami,amis1246,9,amis1246
10506Amiamis1246amis1246,10506,9780,Ami,amis1246,9,amis1246
24091quec1389quec1389,24091,9781,Cusco2,areq1237,10,quec1389
11133Aymarasout2996sout2996,11133,9782,Aymara,sout2996,9,sout2996
24091quec1389quec1389,24091,9783,Cusco2,areq1237,10,quec1389
24091quec1389quec1389,24091,9784,Cusco2,areq1237,10,quec1389
13701chip1262chip1262,13701,9785,NA,chip1262,10,chip1262
26302suya1243suya1243,26302,9786,NA,suya1243,9,suya1243
26302suya1243suya1243,26302,9787,NA,suya1243,9,suya1243
26302suya1243suya1243,26302,9788,NA,suya1243,9,suya1243
26302suya1243suya1243,26302,9789,NA,suya1243,9,suya1243
26302suya1243suya1243,26302,9790,NA,suya1243,9,suya1243
26302suya1243suya1243,26302,9791,NA,suya1243,9,suya1243
14999eipo1242eipo1242,14999,9792,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9793,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9794,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9795,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9796,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9797,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9798,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9799,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9800,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9801,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9802,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9803,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9804,NA,eipo1242,10,eipo1242
14999eipo1242eipo1242,14999,9805,NA,eipo1242,10,eipo1242
23070okkk1242okkk1242,23070,9806,NA,okkk1242,10,okkk1242
23070okkk1242okkk1242,23070,9807,NA,okkk1242,10,okkk1242
23070okkk1242okkk1242,23070,9808,NA,okkk1242,10,okkk1242
23070okkk1242okkk1242,23070,9809,NA,okkk1242,10,okkk1242
23070okkk1242okkk1242,23070,9810,NA,okkk1242,10,okkk1242
28914yali1257yali1257,28914,9811,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9812,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9813,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9814,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9815,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9816,NA,yali1257,10,yali1257
28914yali1257yali1257,28914,9817,NA,yali1257,10,yali1257
14378dani1287dani1287,14378,9818,NA,dani1287,9,dani1287
14378dani1287dani1287,14378,9819,NA,dani1287,9,dani1287
21665moni1261moni1261,21665,9820,NA,moni1261,10,moni1261
23612jamb1236jamb1236,23612,9821,NA,jamb1236,10,jamb1236
23612jamb1236jamb1236,23612,9822,NA,jamb1236,10,jamb1236
23612jamb1236jamb1236,23612,9823,NA,jamb1236,10,jamb1236
23612jamb1236jamb1236,23612,9824,NA,jamb1236,10,jamb1236
23612jamb1236jamb1236,23612,9825,NA,jamb1236,10,jamb1236
17232baff1241baff1241,17232,9826,NA,baff1241,10,baff1241
17232baff1241baff1241,17232,9827,NA,baff1241,10,baff1241
17232baff1241baff1241,17232,9828,NA,baff1241,10,baff1241
17232baff1241baff1241,17232,9829,NA,baff1241,10,baff1241
17232baff1241baff1241,17232,9830,NA,baff1241,10,baff1241
17234nets1241nets1241,17234,9831,NA,nets1241,10,nets1241
17236west2618west2618,17236,9832,NA,west2618,10,west2618
17236west2618west2618,17236,9833,NA,west2618,10,west2618
17236west2618west2618,17236,9834,NA,west2618,10,west2618
17236west2618west2618,17236,9835,NA,west2618,10,west2618
17236west2618west2618,17236,9836,NA,west2618,10,west2618
17236west2618west2618,17236,9837,NA,west2618,10,west2618
17236west2618west2618,17236,9838,NA,west2618,10,west2618
17236west2618west2618,17236,9839,NA,west2618,10,west2618
17232baff1241baff1241,17232,9840,NA,baff1241,10,baff1241
17234nets1241nets1241,17234,9841,NA,nets1241,10,nets1241
16028gond1265gond1265,16028,9842,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9843,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9844,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9845,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9846,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9847,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9848,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9849,NA,gond1265,10,gond1265
16028gond1265gond1265,16028,9850,NA,gond1265,10,gond1265
21440misk1235misk1235,21440,9851,NA,misk1235,10,misk1235
21440misk1235misk1235,21440,9852,NA,misk1235,10,misk1235
21440misk1235misk1235,21440,9853,NA,misk1235,10,misk1235
21440misk1235misk1235,21440,9854,NA,misk1235,10,misk1235
21440misk1235misk1235,21440,9856,NA,misk1235,10,misk1235
11377arab1395arab1395,11377,9857,NA,arab1395,10,arab1395
11377arab1395arab1395,11377,9858,NA,arab1395,10,arab1395
11377arab1395arab1395,11377,9859,NA,arab1395,10,arab1395
11377arab1395arab1395,11377,9860,NA,arab1395,10,arab1395
10902arom1237arom1237,10902,9861,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9862,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9863,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9864,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9865,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9866,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9867,NA,arom1237,5,arom1237
10902arom1237arom1237,10902,9868,NA,arom1237,5,arom1237
15798imer1249imer1249,15798,9869,NA,imer1249,10,imer1249
15798imer1249imer1249,15798,9870,NA,imer1249,10,imer1249
15798imer1249imer1249,15798,9871,NA,imer1249,10,imer1249
16792bhoj1244bhoj1244,16792,9872,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9873,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9874,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9875,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9876,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9877,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9878,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9879,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9880,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9881,NA,bhoj1244,10,bhoj1244
16792bhoj1244bhoj1244,16792,9882,NA,bhoj1244,10,bhoj1244
12046Bengalibeng1280beng1280,12046,9883,Bengali,beng1280,4,beng1280
12046Bengalibeng1280beng1280,12046,9884,Bengali,beng1280,4,beng1280
23425bodo1266bodo1266,23425,9885,NA,bodo1266,9,bodo1266
23425bodo1266bodo1266,23425,9886,NA,bodo1266,9,bodo1266
23425bodo1266bodo1266,23425,9887,NA,bodo1266,9,bodo1266
23425bodo1266bodo1266,23425,9888,NA,bodo1266,9,bodo1266
16750sora1254sora1254,16750,9889,NA,sora1254,9,sora1254
16750sora1254sora1254,16750,9890,NA,sora1254,9,sora1254
16750sora1254sora1254,16750,9891,NA,sora1254,9,sora1254
12483bond1245bond1245,12483,9892,NA,bond1245,10,bond1245
12483bond1245bond1245,12483,9893,NA,bond1245,10,bond1245
12483bond1245bond1245,12483,9894,NA,bond1245,10,bond1245
28117hind1269hind1269,28117,9895,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9896,NA,hind1269,6,hind1269
12024hind1269hind1269,12024,9897,NA,hind1269,4,hind1269
12024hind1269hind1269,12024,9898,NA,hind1269,4,hind1269
28117hind1269hind1269,28117,9899,NA,hind1269,6,hind1269
12024hind1269hind1269,12024,9900,NA,hind1269,4,hind1269
12024hind1269hind1269,12024,9901,NA,hind1269,4,hind1269
12860Burushoburu1296buru1296,12860,9902,Burusho,buru1296,10,buru1296
12860Burushoburu1296buru1296,12860,9903,Burusho,buru1296,10,buru1296
25427shin1264shin1264,25427,9904,NA,shin1264,10,shin1264
12860Burushoburu1296buru1296,12860,9905,Burusho,buru1296,10,buru1296
19196kull1236kull1236,19196,9906,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9907,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9908,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9909,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9910,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9911,NA,kull1236,9,kull1236
19196kull1236kull1236,19196,9912,NA,kull1236,9,kull1236
12024hind1269hind1269,12024,9913,NA,hind1269,4,hind1269
28117hind1269hind1269,28117,9914,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9915,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9916,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9918,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9919,NA,hind1269,6,hind1269
28117hind1269hind1269,28117,9920,NA,hind1269,6,hind1269
24157raja1256raja1256,24157,9921,NA,raja1256,10,raja1256
24157raja1256raja1256,24157,9922,NA,raja1256,10,raja1256
24157raja1256raja1256,24157,9923,NA,raja1256,10,raja1256
24157raja1256raja1256,24157,9924,NA,raja1256,10,raja1256
24157raja1256raja1256,24157,9925,NA,raja1256,10,raja1256
12084gour1247gour1247,12084,9926,NA,gour1247,10,gour1247
12084gour1247gour1247,12084,9927,NA,gour1247,10,gour1247
12084gour1247gour1247,12084,9928,NA,gour1247,10,gour1247
21170Algerianalge1239alge1239,21170,9929,Algerian,alge1239,10,alge1239
12084gour1247gour1247,12084,9930,NA,gour1247,10,gour1247
12084gour1247gour1247,12084,9931,NA,gour1247,10,gour1247
26195gour1247gour1247,26195,9932,NA,gour1247,10,gour1247
16930hupa1239hupa1239,16930,9933,NA,hupa1239,10,hupa1239
29217yuro1248yuro1248,29217,9934,NA,yuro1248,9,yuro1248
16930hupa1239hupa1239,16930,9935,NA,hupa1239,10,hupa1239
16930hupa1239hupa1239,16930,9936,NA,hupa1239,10,hupa1239
16930hupa1239hupa1239,16930,9937,NA,hupa1239,10,hupa1239
29217yuro1248yuro1248,29217,9938,NA,yuro1248,9,yuro1248
27303tolo1259tolo1259,27303,9939,NA,tolo1259,6,tolo1259
28667wint1259wint1259,28667,9940,NA,wint1259,10,wint1259
29085gene1243gene1243,29085,9941,NA,gene1243,5,gene1243
29085gene1243gene1243,29085,9942,NA,gene1243,5,gene1243
29085gene1243gene1243,29085,9943,NA,gene1243,5,gene1243
29085gene1243gene1243,29085,9944,NA,gene1243,5,gene1243
14521kumi1248kumi1248,14521,9945,NA,kumi1248,10,kumi1248
14521kumi1248kumi1248,14521,9946,NA,kumi1248,10,kumi1248
19460kwak1269kwak1269,19460,9947,NA,kwak1269,10,kwak1269
24740cent2129cent2129,24740,9948,NA,cent2129,9,cent2129
24740cent2129cent2129,24740,9949,NA,cent2129,9,cent2129
29217yuro1248yuro1248,29217,9950,NA,yuro1248,9,yuro1248
29217yuro1248yuro1248,29217,9951,NA,yuro1248,9,yuro1248
27479kili1267kili1267,27479,9952,NA,kili1267,9,kili1267
27479kili1267kili1267,27479,9953,NA,kili1267,9,kili1267
27479kili1267kili1267,27479,9954,NA,kili1267,9,kili1267
16963iatm1242iatm1242,16963,9955,NA,iatm1242,1,iatm1242
16963iatm1242iatm1242,16963,9956,NA,iatm1242,1,iatm1242
30059mana1298mana1298,30059,9957,NA,mana1298,10,mana1298
12205beam1240beam1240,12205,9958,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9959,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9960,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9961,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9962,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9963,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9964,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9965,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9966,NA,beam1240,10,beam1240
12205beam1240beam1240,12205,9967,NA,beam1240,10,beam1240
10962casu1237casu1237,10962,9968,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9969,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9970,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9971,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9972,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9973,NA,casu1237,2,casu1237
10962casu1237casu1237,10962,9974,NA,casu1237,2,casu1237
10247Somalisoma1255soma1255,10247,9975,Somali,soma1255,10,soma1255
10247Somalisoma1255soma1255,10247,9976,Somali,soma1255,10,soma1255
10247Somalisoma1255soma1255,10247,9977,Somali,soma1255,10,soma1255
10247Somalisoma1255soma1255,10247,9978,Somali,soma1255,10,soma1255
10247Somalisoma1255soma1255,10247,9979,Somali,soma1255,10,soma1255
28738wola1242wola1242,28738,9980,NA,wola1242,10,wola1242
28738wola1242wola1242,28738,9981,NA,wola1242,10,wola1242
28738wola1242wola1242,28738,9982,NA,wola1242,10,wola1242
25554sida1246sida1246,25554,9983,NA,sida1246,3,sida1246
25554sida1246sida1246,25554,9984,NA,sida1246,3,sida1246
25554sida1246sida1246,25554,9985,NA,sida1246,3,sida1246
25554sida1246sida1246,25554,9986,NA,sida1246,3,sida1246
10442koor1239koor1239,10442,9987,NA,koor1239,10,koor1239
10442koor1239koor1239,10442,9988,NA,koor1239,10,koor1239
10442koor1239koor1239,10442,9989,NA,koor1239,10,koor1239
27061tigr1271tigr1271,27061,9990,NA,tigr1271,10,tigr1271
10495Jew_Ethiopianamha1245amha1245,10495,9991,Jew_Ethiopian,amha1245,5,amha1245
27050tigr1270tigr1270,27050,9992,NA,tigr1270,5,tigr1270
27050tigr1270tigr1270,27050,9993,NA,tigr1270,5,tigr1270
27050tigr1270tigr1270,27050,9994,NA,tigr1270,5,tigr1270
27050tigr1270tigr1270,27050,9995,NA,tigr1270,5,tigr1270
10929arsi1238arsi1238,10929,9996,NA,arsi1238,10,arsi1238
10929arsi1238arsi1238,10929,9997,NA,arsi1238,10,arsi1238
11490nucl1736nucl1736,11490,9998,Oromo,nucl1736,10,nucl1736
12838burj1242burj1242,12838,9999,NA,burj1242,10,burj1242
21110mbum1254mbum1254,21110,30001,NA,mbum1254,9,mbum1254
21110mbum1254mbum1254,21110,30002,NA,mbum1254,9,mbum1254
21110mbum1254mbum1254,21110,30003,NA,mbum1254,9,mbum1254
21110mbum1254mbum1254,21110,30004,NA,mbum1254,9,mbum1254
21110mbum1254mbum1254,21110,30005,NA,mbum1254,9,mbum1254
30001sara1345sara1345,30001,30006,NA,sara1345,10,sara1345
30002sarr1246sarr1246,30002,30007,NA,sarr1246,10,sarr1246
30002sarr1246sarr1246,30002,30008,NA,sarr1246,10,sarr1246
30003kaba1281kaba1281,30003,30009,NA,kaba1281,3,kaba1281
30004gorr1238gorr1238,30004,30010,NA,gorr1238,10,gorr1238
